id|name|cep|address|number|neighborhood|citie|state|country|cnpj|fl_aprove|fl_active|fl_billing|company_id|fl_client|fl_deleted|created_at|updated_at|complement|manager_email|headquarter|company_email|abaco_email|id|company_id|client_id|created_at|updated_at|mail_company|mail_client
541|JTEL SERVICOS EM TELECOMUNICACOES LTDA|61760-000|AV EUSEBIO DE QUEIROZ|4379|CENTRO|EUSEBIO|CE|BRASIL|16.708.647/0001-02|0|1|1|1|0|0|10/20/21 11:39|10/20/21 11:39|SALA 09|(NULL)|(NULL)|(NULL)|(NULL)|631|131|541|10/20/21 11:40|10/20/21 11:41|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|Vanessa.Eloy@claro.com.br, maxwel.vieira@orange.com
435|JULIANO VIEIRA DE BARROS 37456467897|18020-470|R BEATRIZ VIEIRA CARLOS|222|VILA COLORAU|SOROCABA|SP|BRASIL|39.787.402/0001-13|0|1|1|1|0|0|12/18/20 12:05|12/18/20 12:05|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|501|3|435|12/18/20 12:05|2/8/21 15:54|Isadora.Bonato@dsm.com, she.contractor@dsm.com|thiago.marcondes@wiinspecao.com.br
341|JULIO CESAR ALMEIDA DE FREITAS|13183-280|R VHAMBERTO DE SOUZA|7|JARDIM NOVA HORTOLANDIA I|HORTOLANDIA|SP|BRASIL|24.871.817/0001-01|0|1|1|1|0|0|6/19/20 10:39|6/19/20 10:39|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|357|3|341|6/19/20 10:39|2/8/21 15:25|Isadora.Bonato@dsm.com, she.contractor@dsm.com|gonzalo@salengenharia.com.br, logistica@salengenharia.com.br, logistica2@salengenharia.com.br
331|JUND-TRAFO TRANSFORMADORES ELETRICOS LTDA|13212-790|AV DOUTOR WADY BADRA|141|JARDIM DAS TULIPAS|JUNDIAI|SP|BRASIL|07.004.797/0001-44|0|1|1|1|0|0|5/12/20 9:53|5/12/20 9:53|PAVMTOINFERIOR|beatriz.souza@dsm.com, bruna.moraes@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|kelly@jundtrafo.com.br, adm@trafomil.com.br|g3.dsm@abacotecnologia.com.br|340|3|331|5/12/20 9:55|2/8/21 15:25|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|kelly@jundtrafo.com.br, adm@trafomil.com.br
483|JUSCILEI OLIVEIRA DE SOUZA|06286-130|R BRILHANTE|567|MUTINGA|OSASCO|SP|BRASIL|38.335.075/0001-04|0|1|1|1|0|0|5/19/21 8:51|5/19/21 8:51|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|564|3|483|5/19/21 8:52|5/19/21 8:52|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|amanda@redeplusinformatica.com.br
537|JVA COMERCIO E ASSISTENCIA TECNICA DE MAQUINAS E EQUIPAMENTOS LTDA|13295-000|R MARIA SOLDEIRA LOURENCON|680|SANTA JULIA|ITUPEVA|SP|BRASIL|06.100.384/0001-09|0|1|1|1|0|0|9/22/21 9:15|9/22/21 9:15|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|626|3|537|9/22/21 9:15|9/22/21 9:15|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|rh@jvacompressores.com.br
210|K DOCUMENTOS E PROJETOS|18105-160|R BENEDICTO NUNES|15|CAJURU DO SUL|SOROCABA|SP|BRASIL|37.562.118/0001-13|0|1|1|1|0|0|2/7/20 12:03|10/4/21 10:07|CASA 13|(NULL)|(NULL)|(NULL)|(NULL)|444|131|210|10/29/20 8:49|2/2/21 15:26|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|departamentopessoal@montalug.com.br
465|K P I TELECON|13142-174|AV LUIZ BATISTA DE SOUZA (CONJUNTO HABITACIONAL TEREZ|639|PARQUE BOM RETIRO|PAULINIA|SP|BRASIL|24.669.429/0001-34|0|1|1|1|0|0|3/12/21 12:23|3/12/21 12:23|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|540|131|465|3/12/21 12:23|3/15/21 12:53|Lorenna.Sousa@dsm.com, SHE.CONTRACTOR@dsm.com|instaldoc88@kpitelecom.com.br
339|KEIJI INDÚSTRIA E COMÉRCIO DE MÓVEIS LTDA|06767-200|R ANA RODRIGUES OLIVEIRA|61|PQ PINHEIROS|TABOAO DA SERRA|SP|BRASIL|72.734.932/0001-79|0|1|1|1|0|0|6/18/20 10:08|6/18/20 10:08|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|352|3|339|6/18/20 10:08|5/27/21 10:15|Isadora.Bonato@dsm.com, she.contractor@dsm.com|gabriel@comteclab.com.br
325|KIDDE BRASIL LTDA|13280-001|R IRACEMA LUCAS|755|DISTRITO INDUSTRIAL|VINHEDO|SP|BRASIL|66.220.047/0003-30|0|1|1|1|0|0|4/24/20 11:39|4/24/20 11:39|(NULL)|Luciana.Florentino@dsm.com, she.contractor@dsm.com|(NULL)|mauricio.lima@carrier.com|g3.dsm@abacotecnologia.com.br|539|3|325|3/11/21 12:19|3/11/21 12:19|Isadora.Bonato@dsm.com, she.contractor@dsm.com|(NULL)
211|KONUS ICESA ENGENHARIA LTDA|26020-500|RODIAVA PRESIDENTE DUTRA|16000|KENNEDY|NOVA IGUAÇU|RJ|BRASIL|00.447.473/0001-31|0|1|1|1|0|0|2/7/20 12:40|2/7/20 12:40|PARTE|(NULL)|(NULL)|(NULL)|(NULL)|468|3|211|12/2/20 12:32|2/8/21 15:26|Isadora.Bonato@dsm.com, she.contractor@dsm.com|vendas@konus.com.br
61|KOREN FERRY (BR) CONSULTORES LTDA|0542-070|AVENIDA DAS NAÇÕES UNIDAS|8501|PINHEIROS|SÃO PAUL|SP|BRASIL|46.381.448/0001-01|0|1|1|1|0|0|9/17/19 15:00|9/17/19 15:00|15º ANDAR|(NULL)|(NULL)|(NULL)|(NULL)|57|3|61|11/5/19 17:34|11/5/19 17:34|(NULL)|(NULL)
507|KV ENGENHARIA DE PREVENCAO E COMBATE A INCENDIO EIRELI|04455-000|R ORLANDO PINTO RIBEIRO|184|VILA CAMPO GRANDE|SAO PAULO|SP|BRASIL|38.035.809/0001-21|0|1|1|1|0|0|7/14/21 13:08|7/14/21 13:08|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|589|3|507|7/14/21 13:09|10/22/21 10:56|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|kvengenharia2020@gmail.com
262|L.A. FALCAO BAUER CENTRO TECNOLÓGICO DE CONTROLE DA QUALIDADE LTDA|05036-070|R AQUINOS|111|AGUA BRANCA|SAO PAULO|SP|BRASIL|53.020.152/0001-12|0|1|1|1|0|0|3/13/20 11:48|5/18/20 10:50|(NULL)|miderson.palmeira@falcaobauer.com.br|(NULL)|Luciana.Florentino@dsm.com, SHE.CONTRACTOR@dsm.com|g3.dsm@abacotecnologia.com.br|255|3|262|3/13/20 11:49|9/8/21 9:03|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|miderson.palmeira@falcaobauer.com.br
533|LEANDRO PAVANELI FRAUCHES - MAXCOOL|13145-297|R ERMELINDA LOPES VIEIRA|254|JARDIM LEONOR|PAULINIA|SP|BRASIL|10.961.038/0001-84|0|1|1|1|0|0|9/14/21 9:16|9/14/21 9:16|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|621|3|533|9/14/21 9:17|9/14/21 9:18|Fernanda.Bueno-da-Silva@dsm.com, she.contractor@dsm.com|maxcool.arcondicionado@gmail.com
235|LEANDRO TEIXEIRA RIBEIRO - POLIMATEC|61915-230|R SANTA LUCIA|1173|JACANAU|MARACANAU|CE|BRASIL|10.249.636/0001-25|0|1|1|1|0|0|2/19/20 14:23|1/18/21 14:24|LOTE 08 E 09 QUADRA49 SITIO JARI GALPAO|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com, luciana.baldan@dsm.com, marcio.garcia@dsm.com|(NULL)|dp@grupopolimatec.com.br, credenciamento@polimatec.com.br, kaio@polimatec.com.br|g3.dsm@abacotecnologia.com.br|410|131|235|9/10/20 13:12|5/7/21 13:31|Lorenna.Sousa@dsm.com, Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|elisa.rabelo@polimatec.com.br
363|LECO INSTRUMENTOS LTDA|04578-000|AV DAS NACOES UNIDAS|12399|BROOKLIN PAULISTA|SAO PAULO|SP|BRASIL|42.523.365/0002-21|0|1|1|1|0|0|8/12/20 11:22|8/12/20 11:22|CONJ 121B PAVMTOTORRE C|(NULL)|(NULL)|(NULL)|(NULL)|460|3|363|11/16/20 16:10|11/16/20 16:11|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|Joel_Araujo@leco.com, paulo_santos@leco.com
236|LEONARDO TEIXEIRA RIBEIRO - POLIMATEC|61915-230|R SANTA LUCIA|1163|JACANAU|MARACANAU|CE|BRASIL|18.021.435/0001-88|0|1|1|1|0|0|2/19/20 15:13|3/30/20 16:11|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com, luciana.baldan@dsm.com, marcio.garcia@dsm.com|(NULL)|dp@grupopolimatec.com.br, credenciamento@polimatec.com.br, kaio@polimatec.com.br|g3.dsm@abacotecnologia.com.br|230|131|236|2/19/20 15:14|5/7/21 13:31|Lorenna.Sousa@dsm.com, Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|elisa.rabelo@polimatec.com.br
526|LIDER TELECOM COMERCIO E SERVICOS EM TELECOMUNICACOES L|60540-238|R MANACAPURU|115|CAJAZEIRAS|FORTALEZA|CE|BRASIL|07.265.939/0014-41|0|1|1|1|0|0|9/1/21 12:10|9/1/21 12:10|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|615|131|526|9/1/21 12:10|10/18/21 14:12|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|maxwel.vieira@orange.com
466|LOG MUNCK SERVIÇOS|60863-242|R JONAS BEZERRA|196|BARROSO|FORTALEZA|CE|BRASIL|12.407.910/0001-72|0|1|1|1|0|0|3/15/21 13:27|3/15/21 13:27|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|541|131|466|3/15/21 13:27|3/15/21 13:28|Lorenna.Sousa@dsm.com, SHE.CONTRACTOR@dsm.com|log_munck@hotmail.com
229|LUBRIN - LUBRIFICAÇÃO INDUSTRIAL EIRELI|06453-053|CALC DOS CRAVOS|124|CONDOMINIO CENTRO COMERCIAL ALPHAVILLE|SAO PAULO|SP|BRASIL|01.078.322/0001-16|0|1|1|1|0|0|2/17/20 12:05|4/6/21 8:49|ANDAR 1|luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|bruna.souza@lubrin.com.br, luciana.ferreira@lubrin.com|g3.dsm@abacotecnologia.com.br|220|3|229|2/17/20 12:08|3/1/21 9:30|Isadora.Bonato@dsm.com, she.contractor@dsm.com|caique.silva@lubrin.com.br
402|LUIZ EDUARDO SOARES DE LIMA - YSOCALL|18120-000|AV OSCAR CONCEICAO JUNIOR|0|JARDIM DOS IPES|MAIRINQUE|SP|Brasil|27.764.014/0001-38|0|1|1|1|0|0|11/16/20 9:41|6/1/21 9:58|LOTE 00|(NULL)|(NULL)|(NULL)|(NULL)|458|3|402|11/16/20 9:42|2/8/21 15:28|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|renata.porcelani@gmail.com,ysocaall@hotmail.com
255|LUIZ PEREIRA DA SILVA NETO|38401-404|R CAPRICORNIO|448|JARDIM BRASILIA|UBERLANDIA|MG|BRASIL|36.440.222/0001-72|0|1|1|1|0|0|3/6/20 15:53|3/6/20 15:53|FUNDOS|(NULL)|(NULL)|(NULL)|(NULL)|248|3|255|3/6/20 15:54|3/6/20 15:54|(NULL)|(NULL)
543|M & M INSTRUMENTACAO INDUSTRIAL|61900-005|AV AIRTON SENA|13|PAJUCARA|MARACANAU|CE|BRASIL|73.419.749/0001-41|0|1|1|1|0|0|10/22/21 12:19|10/22/21 12:19|-A LOT PAJUCARA PARK|(NULL)|(NULL)|(NULL)|(NULL)|634|131|543|10/22/21 12:19|10/22/21 12:20|Lorenna.Sousa@dsm.com, SHE.CONTRACTOR@dsm.com|adm@mminstrumentacao.com
534|M. E. ARAUJO - MAXCOOL|13145-297|R ERMELINDA LOPES VIEIRA (JARDIM LEONOR)|285|ALTO DE PINHEIROS|PAULINIA|SP|BRASIL|27.213.489/0001-36|0|1|1|1|0|0|9/14/21 9:40|9/14/21 9:40|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|622|3|534|9/14/21 9:41|9/14/21 9:41|Fernanda.Bueno-da-Silva@dsm.com, she.contractor@dsm.com|maxcool.arcondicionado@gmail.com
358|M. R. VAZ COLETAS|13041-770|R IBOTI|599|VILA MARIA|CAMPINAS|SP|BRASIL|15.193.706/0001-94|0|1|1|1|0|0|8/3/20 9:45|8/3/20 9:45|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|387|3|358|8/3/20 9:46|8/3/20 9:47|ivelize.machado@dsm.com, Leticia.Ramos@dsm.com, SHE.CONTRACTOR@dsm.com, g3.dsm@abacotecnologia.com.br|fatima@qualityambiental.com
336|MAGTEK INDUSTRIA DE PRODUTOS MAGNETICOS LTDA|09540-280|R OSVALDO CRUZ|919|SANTA PAULA|SAO CAETANO DO SUL|SP|BRASIL|07.938.924/0001-82|0|1|1|1|0|0|6/12/20 15:22|6/12/20 15:22|927|Sarah.Victoria-Avelina-Ribeiro@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|comercial3@magtek.com.br, comercial2@magtek.com.br|g3.dsm@abacotecnologia.com.br|517|131|336|1/18/21 12:38|1/18/21 12:41|she.contractor@dsm.com, lorenna.sousa@dsm.com|comercial3@magtek.com.br
336|MAGTEK INDUSTRIA DE PRODUTOS MAGNETICOS LTDA|09540-280|R OSVALDO CRUZ|919|SANTA PAULA|SAO CAETANO DO SUL|SP|BRASIL|07.938.924/0001-82|0|1|1|1|0|0|6/12/20 15:22|6/12/20 15:22|927|Sarah.Victoria-Avelina-Ribeiro@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|comercial3@magtek.com.br, comercial2@magtek.com.br|g3.dsm@abacotecnologia.com.br|349|3|336|6/12/20 15:22|2/8/21 15:29|Isadora.Bonato@dsm.com, she.contractor@dsm.com|comercial3@magtek.com.br, comercial2@magtek.com.br
219|MANPOWER STAFFING LTDA - MAIRINQUE|18120-000|RUA DOUTOR ANTÔNIO BENTO|788|SANTO AMARO|SÃO PAULO|SP|BRASIL|01.894.253/0017-86|0|1|1|1|0|0|2/10/20 16:12|9/4/20 12:15|(NULL)|Diego.Marinho@dsm.com, Marcio.Alves-Da-Silva@dsm.com, carolina.branco@dsm.com, she.contractor@dsm.com|(NULL)|atendimento.dsm@manpower.com|g3.dsm@abacotecnologia.com.br|210|3|219|2/10/20 16:13|5/21/21 11:51|g3.dsm@abacotecnologia.com.br, Diego.Marinho@dsm.com, Marcio.Alves-Da-Silva@dsm.com, Leticia.Coelho@dsm.com, she.contractor@dsm.com, lucleide.santos@dsm.com, Leticia.Ramos@dsm.com|andreia.lima@manpower.com.br
334|MANPOWER STAFFING LTDA - PECÉM|04795-100|AV DAS NACOES UNIDAS|17891|VILA ALMEIDA|SAO PAULO|SP|BRASIL|01.894.253/0001-19|0|1|1|1|0|0|6/2/20 10:18|6/2/20 10:26|CONJ: 701;|SHE.CONTRACTOR@dsm.com, keterine.coutinho@dsm.com, Lorenna.Sousa@dsm.com, maria.barbosa@dsm.com|(NULL)|(NULL)|g3.dsm@abacotecnologia.com.br|345|131|334|6/2/20 10:19|4/5/21 10:18|SHE.CONTRACTOR@dsm.com, Lorenna.Sousa@dsm.com, maria.barbosa@dsm.com|felipe.braga@manpower.com.br, fernanda.schnoor@manpowergroup.com.br, gisele.carvalho@manpower.com.br, ana.guimaraes@manpowergroup.com.br, maria.costa@manpower.com.br
307|MANUTENGÁS INSTALAÇÃO DE GASES INDUSTRIAIS E MEDICINAIS LTDA|86065-810|R SERRA DA BORBOREMA|182|BANDEIRANTES|LONDRINA|PR|BRASIL|09.020.760/0001-35|0|1|1|1|0|0|4/14/20 10:33|4/14/20 10:33|(NULL)|Flavia.Pereira@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|gerencia@manutengas.com.br|g3.dsm@abacotecnologia.com.br|608|3|307|8/24/21 11:00|8/24/21 11:07|Luiz.Bittencourt@dsm.com, she.contractor@dsm.com|gerencia@manutengas.com.br
240|MAQPORT SERVIÇOS E LOCAÇÕES DE EQUIPAMENTOS EIRELI|62670-000|ROD CE 121|2003|PECEM|SAO GONCALO DO AMARANTE|CE|BRASIL|09.556.707/0001-53|0|1|1|1|0|0|2/20/20 15:43|5/8/20 11:30|LETRA A|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com, maria.barbosa@dsm.com|(NULL)|pessoal02@maqport.com.br, pessoal03@maqport.com, financeiro02@maqport.com.br|g3.dsm@abacotecnologia.com.br|234|131|240|2/20/20 15:45|12/14/20 11:45|Lorenna.Sousa@dsm.com, Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com,  marcio.garcia@dsm.com|pessoal03@maqport.com.br, financeiro02@maqport.com.br
135|MARAJO SERVICE LTDA|60455-305|RUA DOM MANUEL DE MEDEIROS|1931|PARQUELANDIA|FORTALEZA|CE|BRASIL|04.226.497/0001-11|0|1|1|1|0|0|11/12/19 14:35|3/30/20 16:40|SALA 01A 06|daniela.batista@dsm.com|(NULL)|contato@marajoservico.com.br|g3.dsm@abacotecnologia.com.br|548|131|135|4/1/21 10:20|4/1/21 14:23|daniela.batista@dsm.com, SHE.CONTRACTOR@dsm.com|sesmt@marajoservice.com.br
254|MARCAMP EQUIPAMENTOS LTDA|13190-000|ROD SP 101|0|SITIO GARCIA|MONTE MOR|SP|BRASIL|57.307.613/0001-93|0|1|1|1|0|0|3/5/20 15:39|3/5/20 15:39|KM 20|(NULL)|(NULL)|(NULL)|(NULL)|403|3|254|8/27/20 8:24|2/8/21 15:30|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|larissa.ferreira@marcamp.com.br, dp01@marcamp.com.br
458|MARCELO RODRIGUES LEITE|13960-720|RUA DOUTOR CARLOS NORBERTO|301|CENTRO|SOCORRO|SP|BRASIL|19.240.040/0001-39|0|1|1|1|0|0|2/1/21 12:49|2/1/21 12:49|AP 01|(NULL)|(NULL)|(NULL)|(NULL)|525|3|458|2/1/21 12:53|2/1/21 16:02|Isadora.Bonato@dsm.com, she.contractor@dsm.com|logistica@salengenharia.com.br
177|MARIA I. DE PAULA MARTARELLO - CONSTRUÇÕES|13280-001|AV OTAVIO TASCA|334|VILA JUNQUEIRA|VINHEDO|SP|BRASIL|10.437.693/0001-38|0|1|1|1|0|0|1/28/20 13:41|2/17/20 17:01|CASA 3|(NULL)|(NULL)|(NULL)|(NULL)|285|3|177|4/2/20 14:34|4/2/20 14:34|(NULL)|(NULL)
368|MARIO FORTUNATO DE ALMEIDA SOROCABA - TASK|18116-709|AV ROGERIO CASSOLA|884|ITAPEVA|VOTORANTIM|SP|BRASIL|07.658.159/0001-47|0|1|1|1|0|0|8/21/20 9:27|8/21/20 9:27|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|401|3|368|8/21/20 9:28|2/8/21 15:54|Isadora.Bonato@dsm.com, she.contractor@dsm.com|tais.lima@taskacademy.com.br
472|MARISA DE ANDRADE DE LUCCA|18132-305|AV BRASIL|1400|JARDIM CARAMBEI|SAO ROQUE|SP|BRASIL|62.843.917/0001-05|0|1|1|1|0|0|4/6/21 13:28|4/6/21 13:28|FUNDOS|(NULL)|(NULL)|(NULL)|(NULL)|549|3|472|4/6/21 13:29|4/6/21 13:30|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lindomar@guiterconstrucoes.com.br, patricia@nacobase.com.br
499|MASTMED MEDICINA OCUPACIONAL LTDA|02016-020|R BANCO DAS PALMAS|450|SANTANA|SAO PAULO|SP|BRASIL|07.362.794/0001-82|0|1|1|1|0|0|7/12/21 9:43|7/12/21 9:43|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|581|3|499|7/12/21 9:44|7/12/21 9:44|Hellen.Galvao@dsm.com, SHE.CONTRACTOR@dsm.com|janaina.lazarini@grupomast.com.br
530|MASTMED MEDICINA OCUPACIONAL LTDA - PECÉM|02016-020|R BANCO DAS PALMAS|450|SANTANA|SAO PAULO|SP|BRASIL|07.362.794/0001-82|0|1|1|1|0|0|9/9/21 8:50|9/9/21 8:50|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|618|131|530|9/9/21 8:51|9/9/21 8:52|REGIANE-MARY.CHAVES@dsm.com, Maria.Barbosa@dsm.com, she.contractor@dsm.com|(NULL)
468|MATEUS BRASILIANO DOURADO NOVAES 23195419858|12951-000|AV PRESIDENTE VARGAS|173|JARDIM DAS CEREJEIRAS|ATIBAIA|SP|BRASIL|31.866.207/0001-77|0|1|1|1|0|0|3/17/21 10:20|3/17/21 10:20|APT 108|(NULL)|(NULL)|(NULL)|(NULL)|544|3|468|3/17/21 10:20|3/17/21 10:22|Isadora.Bonato@dsm.com, she.contractor@dsm.com|logistica@salengenharia.com.br, logistica2@salengenharia.com.br
345|MATISA MAQUINAS DE COSTURA E EMPACOTAMENTO LTDA|13484-318|AV MARIA BUZOLIN|520|JARDIM PIRATININGA|LIMEIRA|SP|BRASIL|51.463.420/0001-45|0|1|1|1|0|0|6/26/20 8:24|6/26/20 8:24|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|361|3|345|6/26/20 8:24|6/26/20 8:24|Natalia.De-Angelo@dsm.com, SHE.CONTRACTOR@dsm.com, g3.dsm@abacotecnologia.com.br|vendas4@matisa.com.br
63|MC GUINDASTES|18112-060|RUA JOSÉ MARTINS RODRIGUES|51|JARDIM TOLEDO|VOTORANTIM|SP|BRASIL|05.154.817/0001-38|0|1|1|1|0|0|9/17/19 15:16|5/13/21 9:01|(NULL)|SHE.CONTRACTOR@dsm.com, Luciana.Florentino@dsm.com|(NULL)|rh@mcguindastes.com.br|g3.dsm@abacotecnologia.com.br|316|3|63|4/16/20 12:46|10/13/21 11:37|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|rh@mcguindastes.com.br
493|MEGASTEAM INSTRUMENTACAO & MECANICA LTDA|12238-573|R SALVIANO JOSE DA SILVA|400|ELDORADO|SAO JOSE DOS CAMPOS|SP|BRASIL|94.544.483/0002-10|0|1|1|1|0|0|6/28/21 14:32|6/28/21 14:32|QUADRAH LOTE 15|(NULL)|(NULL)|(NULL)|(NULL)|573|3|493|6/28/21 14:32|6/28/21 14:33|rafael.souza@dsm.com,SHE.CONTRACTOR@dsm.com|gisele.batista@megasteam.com.br, daniel.fernandes@megasteam.com.br
337|MEPI INDUSTRIA E COMERCIO DE EQUIPAMENTOS DE PROTECAO INDIVIDUAL EIRELI|38041-096|R BELMIRA MONTES BARROSO|375|JARDIM MARACANA|UBERABA|MG|BRASIL|04.918.841/0001-33|0|1|1|1|0|0|6/16/20 13:58|6/16/20 13:58|(NULL)|(NULL)|(NULL)|(NULL)|g3.dsm@abatecnologia.com.br|350|3|337|6/16/20 13:59|6/22/20 13:52|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|seguranca@mepi.ind.br
508|MERCK S/A|06455-911|AL XINGU 350|350|ALPHAVILLE INDUSTRIAL|BARUERI|SP|BRASIL|33.069.212/0013-18|0|1|1|1|0|0|7/15/21 9:07|7/15/21 9:07|ESCRITORIOS 503 504 601 602 603 E 604 ANDAR 5 ANDAR 6 EDIF I-TOWER|(NULL)|(NULL)|(NULL)|(NULL)|590|3|508|7/15/21 9:08|7/15/21 9:09|Luiz.Bittencourt@dsm.com, SHE.CONTRACTOR@dsm.com|david.giomo@merckgroup.com,
389|METRO CUBICO PROJETOS E CONSULTORIA LTDA|01409-900|R PEIXOTO GOMIDE|996|JARDIM PAULISTA|SAO PAULO|SP|BRASIL|16.923.485/0001-25|0|1|1|1|0|0|10/16/20 10:51|10/16/20 10:51|SALA 250|(NULL)|(NULL)|(NULL)|(NULL)|433|3|389|10/16/20 10:51|2/8/21 15:32|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br, ediclecio.planejamento@genpro.com.br, rosangela@genpro.com.br, edwin@genpro.com.br, lidia.planejamento@genpro.com.br
361|METTLER - TOLEDO INDUSTRIA E COMERCIO LTDA|06460-000|AV TAMBORE|418|TAMBORE|BARUERI|SP|BRASIL|49.372.576/0001-79|0|1|1|1|0|0|8/11/20 10:31|8/11/20 10:31|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|393|3|361|8/11/20 10:32|8/23/21 11:07|isadora.bonato@dsm.com, SHE.CONTRACTOR@dsm.com|vagner.bernardo@mt.com, contratos@mt.com
